path,cls,source,width,height,phash_hex,blur_var,kept,drop_reason,split
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_253.jpeg,Kung Pao Chicken,unknown,600,900,efaa84d711805f87,152.88844690533608,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_254.jpeg,Kung Pao Chicken,unknown,640,401,f719405b687ea165,171.3738041040045,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_255.jpeg,Kung Pao Chicken,unknown,879,415,a09750ba1b295bbd,617.2008037771415,False,extreme_AR,
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_256.jpeg,Kung Pao Chicken,unknown,700,525,ab58d500ca6bce3d,596.451524636372,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_257.jpeg,Kung Pao Chicken,unknown,600,400,bf14535a436b256a,934.6726073873439,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_258.jpeg,Kung Pao Chicken,unknown,600,800,fad0eb3fb0f08091,245.0406747822222,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_259.jpeg,Kung Pao Chicken,unknown,400,315,f1d512559f523a26,1625.4334031730284,True,,test
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_26.jpeg,Kung Pao Chicken,unknown,1464,1109,e4ea81a11f643ed5,852.1891445949075,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_260.jpeg,Kung Pao Chicken,unknown,1920,1280,81c25e0f6abd3536,83.4477681476274,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_261.jpeg,Kung Pao Chicken,unknown,768,1024,81b625baeae0f8e4,793.285150418446,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_262.jpeg,Kung Pao Chicken,unknown,1200,803,eab585925c43cf16,276.21970103148453,True,,val
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_263.jpeg,Kung Pao Chicken,unknown,549,545,a490874b1f787b35,1353.132548209591,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_264.jpeg,Kung Pao Chicken,unknown,600,750,abb4f4d28058cfca,458.74217289858757,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_265.jpeg,Kung Pao Chicken,unknown,485,204,dba8e04ece378c46,2198.278171681886,False,tiny<224,
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_266.jpeg,Kung Pao Chicken,unknown,1080,1080,bb4085451fc75a9e,88.56414450652797,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_267.jpeg,Kung Pao Chicken,unknown,477,343,eafde4c0c213ce8a,1145.643868642773,True,,val
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_268.jpeg,Kung Pao Chicken,unknown,660,528,fa86c05c814a87ff,536.999358345618,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_269.jpeg,Kung Pao Chicken,unknown,491,415,bb58800f822f97ed,806.723386927758,True,,test
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_27.jpeg,Kung Pao Chicken,unknown,500,376,fda9d287e89e4118,943.5723731750792,False,near-dup≤5,
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_270.jpeg,Kung Pao Chicken,unknown,1074,679,8a14617fa209d7fc,364.33838890028426,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_271.jpeg,Kung Pao Chicken,unknown,600,563,95165e714a2b2fe4,963.8538835448685,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_272.jpeg,Kung Pao Chicken,unknown,539,361,ff025457687a446b,1587.7403110910075,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_273.jpeg,Kung Pao Chicken,unknown,585,511,e5957fb4e0858187,3400.4139244283588,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_274.jpeg,Kung Pao Chicken,unknown,1080,810,badaf5a1802fd00f,3328.1656645441317,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_275.jpeg,Kung Pao Chicken,unknown,600,800,aef0c1974f9c29c2,286.64196650666656,True,,val
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_276.jpeg,Kung Pao Chicken,unknown,1080,1080,be9ca2d0859bd4a9,684.1422181260474,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_277.jpeg,Kung Pao Chicken,unknown,1280,1280,abd5d552c44f4a31,88.0502913388967,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_278.jpeg,Kung Pao Chicken,unknown,328,440,ff6f503f493420b0,674.1782236436585,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_279.jpeg,Kung Pao Chicken,unknown,690,390,e9a395c996349791,281.1943484076115,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_28.jpeg,Kung Pao Chicken,unknown,500,376,fda9d287e89e4118,943.5723731750792,False,near-dup≤5,
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_280.jpeg,Kung Pao Chicken,unknown,600,431,fe23a101975dd03e,3633.4521886509488,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_281.jpeg,Kung Pao Chicken,unknown,684,429,af9790d8c1dac38a,2702.4825899342763,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_282.jpeg,Kung Pao Chicken,unknown,480,853,df5b9aa041e46791,950.0788282005543,True,,val
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_283.jpeg,Kung Pao Chicken,unknown,452,219,b5b58af2ad82bc09,1474.52778782776,False,tiny<224,
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_284.jpeg,Kung Pao Chicken,unknown,628,529,f50cc06fca3d0f19,1681.6744612335617,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_285.jpeg,Kung Pao Chicken,unknown,600,750,acbfbfa0a905a2e0,422.5331231535357,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_286.jpeg,Kung Pao Chicken,unknown,600,750,bf7ab83b912181d2,871.9118531150173,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_287.jpeg,Kung Pao Chicken,unknown,573,455,ee949172dab91915,838.1481502610183,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_288.jpeg,Kung Pao Chicken,unknown,400,320,b3acc2174c8b706f,1267.0386674921263,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_289.jpeg,Kung Pao Chicken,unknown,640,480,fa91c00dc7ce3d64,533.5344458872052,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_29.jpeg,Kung Pao Chicken,unknown,840,489,e0c317283e956a9f,293.90123569323765,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_290.jpeg,Kung Pao Chicken,unknown,600,900,ef92e913c630ae29,258.95301709119,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_291.jpeg,Kung Pao Chicken,unknown,418,311,c76315430e2bbf07,1158.8919090459844,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_292.jpeg,Kung Pao Chicken,unknown,678,829,c9c3ae1eb073b8e0,1368.2405015365484,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_293.jpeg,Kung Pao Chicken,unknown,336,361,aef3bc85b9968144,401.4607653578628,True,,val
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_294.jpeg,Kung Pao Chicken,unknown,957,449,b9c3811f8659cb3c,465.0334137429542,False,extreme_AR,
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_295.jpeg,Kung Pao Chicken,unknown,800,468,b834c4c19acf1bce,404.400753130907,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_296.jpeg,Kung Pao Chicken,unknown,600,600,a02a1f6b7ae57885,370.98403055073294,True,,val
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_297.jpeg,Kung Pao Chicken,unknown,1440,1880,af38b82317e5ba41,736.3354727389246,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_298.jpeg,Kung Pao Chicken,unknown,480,481,f74ce15e143e123a,400.2101479935277,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_299.jpeg,Kung Pao Chicken,unknown,600,750,ae34c0f51a826f8f,409.3247235791359,True,,test
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_3.jpeg,Kung Pao Chicken,unknown,499,287,954b2a6e3d6d6134,3163.5090240039526,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_30.jpeg,Kung Pao Chicken,unknown,285,190,e55fc04a032f0f3d,1868.5223255383933,False,tiny<224,
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_300.jpeg,Kung Pao Chicken,unknown,600,600,bc48c16dcb696d68,352.45716894802473,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_301.jpeg,Kung Pao Chicken,unknown,600,600,ee8d91719620deb8,283.3653136190664,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_302.jpeg,Kung Pao Chicken,unknown,1080,1182,bef8e121902fcc1b,207.30222878814774,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_303.jpeg,Kung Pao Chicken,unknown,660,639,eac981418f379e17,478.96294708276776,True,,test
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_304.jpeg,Kung Pao Chicken,unknown,660,555,84d24b230f8f2dbe,2675.179193153395,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_305.jpeg,Kung Pao Chicken,unknown,400,232,a150873efd29d469,729.7088781248839,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_306.jpeg,Kung Pao Chicken,unknown,1080,758,c44ad36f44691ba7,140.0168424017029,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_307.jpeg,Kung Pao Chicken,unknown,700,700,aa7a87e08cc7154f,808.3320036916454,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_308.jpeg,Kung Pao Chicken,unknown,316,524,bb9ea4c1896696a3,444.9750924326995,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_309.jpeg,Kung Pao Chicken,unknown,529,483,ae86f49bd212998d,201.55891026789246,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_31.jpeg,Kung Pao Chicken,unknown,437,267,af83945acd8a9569,1011.2364852885738,False,near-dup≤5,
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_310.jpeg,Kung Pao Chicken,unknown,640,427,bf47904dd31c0f1c,223.17406391087627,True,,val
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_311.jpeg,Kung Pao Chicken,unknown,539,357,e1a79e346a126d4b,4452.073590752749,True,,test
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_312.jpeg,Kung Pao Chicken,unknown,600,800,bc61a3d45d935a0e,604.2882808671486,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_313.jpeg,Kung Pao Chicken,unknown,600,600,d8a68544df5a4ea3,529.2956419992285,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_314.jpeg,Kung Pao Chicken,unknown,700,700,fc24153c1ff03ae1,1153.4635814870098,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_315.jpeg,Kung Pao Chicken,unknown,600,600,f89087cf9ccb303c,234.18236934591812,True,,val
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_316.jpeg,Kung Pao Chicken,unknown,1021,680,805f177a7e217865,1033.2420632790106,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_317.jpeg,Kung Pao Chicken,unknown,449,417,f51d127a2d6996a1,1685.5829345640504,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_318.jpeg,Kung Pao Chicken,unknown,690,462,efc4a45ad4b89263,254.48090761781333,True,,test
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_319.jpeg,Kung Pao Chicken,unknown,600,800,bf4f85c45b842a1b,165.2362285530555,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_32.jpeg,Kung Pao Chicken,unknown,600,750,ebb5d10286791b69,320.58870733888403,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_320.jpeg,Kung Pao Chicken,unknown,661,455,a0874e7f6b7068d2,916.0158301168833,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_321.jpeg,Kung Pao Chicken,unknown,459,366,c9ed11f4ba2ab270,991.0129610176069,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_322.jpeg,Kung Pao Chicken,unknown,1024,667,e1c01e97789e617a,2402.4244881577856,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_323.jpeg,Kung Pao Chicken,unknown,600,600,9f53414e407b687d,727.2884427665972,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_324.jpeg,Kung Pao Chicken,unknown,700,700,bf41d007db164d5c,892.2801346505457,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_325.jpeg,Kung Pao Chicken,unknown,1080,1457,be40c07e7b7034d6,137.49517812124458,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_326.jpeg,Kung Pao Chicken,unknown,318,288,fa29c4d44b462e7a,1086.7655994422412,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_327.jpeg,Kung Pao Chicken,unknown,600,600,ff95d0524b6c1c91,212.52956937770836,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_328.jpeg,Kung Pao Chicken,unknown,238,157,b8d5864f9f90b8b0,10280.539552629132,False,tiny<224,
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_329.jpeg,Kung Pao Chicken,unknown,640,427,f751160d2b3fa01e,323.2723748019843,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_33.jpeg,Kung Pao Chicken,unknown,285,190,bce5d015ca548f9a,1599.9242479382106,False,tiny<224,
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_330.jpeg,Kung Pao Chicken,unknown,508,412,af01902b83a9f7b9,994.8828969761461,True,,test
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_331.jpeg,Kung Pao Chicken,unknown,500,324,bf84c31aa89d7067,1043.6907928960525,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_332.jpeg,Kung Pao Chicken,unknown,600,750,ebe2902e5ea06a97,513.6810837116001,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_333.jpeg,Kung Pao Chicken,unknown,600,750,abb4b387c891d64c,300.484415639684,True,,test
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_334.jpeg,Kung Pao Chicken,unknown,574,442,90d941ca8fed5a87,389.7209838108935,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_335.jpeg,Kung Pao Chicken,unknown,600,800,e79b15d459c42a8e,131.98385974993053,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_336.jpeg,Kung Pao Chicken,unknown,1191,748,d03f513d6af0a9c2,559.7993670718847,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_337.jpeg,Kung Pao Chicken,unknown,600,677,eb2da03385cd961e,358.619425605018,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_338.jpeg,Kung Pao Chicken,unknown,398,278,b74ef42bc42ac2f0,2845.3818457438706,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_339.jpeg,Kung Pao Chicken,unknown,640,589,aff8e5d8c20bc0c9,275.37002558478275,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_34.jpeg,Kung Pao Chicken,unknown,660,440,f4844bb72d8e24d9,368.1106398128543,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_340.jpeg,Kung Pao Chicken,unknown,640,853,fd45d019936c6d31,423.66467431117064,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_341.jpeg,Kung Pao Chicken,unknown,600,750,ae5bf536d051c690,266.3097541091357,True,,val
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_342.jpeg,Kung Pao Chicken,unknown,1080,810,abe9b58ad582446e,218.88495305083504,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_343.jpeg,Kung Pao Chicken,unknown,600,600,eee3a05d814897ec,241.82014046663576,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_344.jpeg,Kung Pao Chicken,unknown,600,800,e891d4619897cb7c,168.78893856581595,True,,test
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_345.jpeg,Kung Pao Chicken,unknown,350,260,bbd6d17580768958,1304.2289678038883,True,,test
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_346.jpeg,Kung Pao Chicken,unknown,600,600,ab9ab46195e8c5c5,336.16116086663584,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_347.jpeg,Kung Pao Chicken,unknown,640,341,ed04576af4619593,220.1764623935465,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_348.jpeg,Kung Pao Chicken,unknown,660,528,bf78a009c1c9c0ff,113.82788645082303,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_349.jpeg,Kung Pao Chicken,unknown,463,435,ffd0d0f542d48b22,675.8841915020186,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_35.jpeg,Kung Pao Chicken,unknown,660,440,f4844bb72d8e24d9,368.1106398128543,False,near-dup≤5,
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_350.jpeg,Kung Pao Chicken,unknown,397,251,aec5f507964a990e,915.151942654297,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_351.jpeg,Kung Pao Chicken,unknown,640,480,a53b92e86af58d82,672.5178955176035,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_352.jpeg,Kung Pao Chicken,unknown,1920,1440,abd4b4519473d147,131.41744207401763,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_353.jpeg,Kung Pao Chicken,unknown,600,600,fc74c0fb07891f60,504.7352506833258,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_354.jpeg,Kung Pao Chicken,unknown,512,288,ff80c042e9b997c9,2197.1080693109534,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_355.jpeg,Kung Pao Chicken,unknown,700,700,afff80e81ad44b21,563.2241646951728,True,,val
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_356.jpeg,Kung Pao Chicken,unknown,1920,1080,a9d2e5c8c7869669,99.40466198121979,True,,test
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_357.jpeg,Kung Pao Chicken,unknown,1080,912,fa2af8248033daf5,180.20783981668697,True,,test
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_358.jpeg,Kung Pao Chicken,unknown,590,577,bf20e07281f6d395,403.0720406008393,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_359.jpeg,Kung Pao Chicken,unknown,752,677,fba3d5b5429d48c0,694.3613251058293,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_36.jpeg,Kung Pao Chicken,unknown,474,355,fba7d105c3528b52,441.7509547385742,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_360.jpeg,Kung Pao Chicken,unknown,714,708,d41255729fc33867,241.30780502994477,True,,test
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_361.jpeg,Kung Pao Chicken,unknown,600,600,b481ff0f7c03305e,357.31915986416675,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_362.jpeg,Kung Pao Chicken,unknown,640,640,c03f17305eb568d3,652.3814840682984,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_363.jpeg,Kung Pao Chicken,unknown,600,750,be68f06ec1ad8529,450.1644755239507,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_364.jpeg,Kung Pao Chicken,unknown,586,596,ea45e4fe86200f8f,432.18883550202617,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_365.jpeg,Kung Pao Chicken,unknown,700,525,acd115684fa43eb5,2226.02976955975,True,,val
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_366.jpeg,Kung Pao Chicken,unknown,600,750,92ad5a15cb127d78,959.8978881222915,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_367.jpeg,Kung Pao Chicken,unknown,2047,1536,ea0b832d1a9f1a7c,358.90060432473757,True,,test
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_368.jpeg,Kung Pao Chicken,unknown,767,640,81d316225dcf5937,1326.346018822198,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_369.jpeg,Kung Pao Chicken,unknown,280,280,99a5c809ad7d6636,1042.8467943558674,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_37.jpeg,Kung Pao Chicken,unknown,690,390,fa852f453c853497,2724.3768815070284,True,,val
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_370.jpeg,Kung Pao Chicken,unknown,496,264,e8e7c156ca7a9138,1148.1490136045275,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_371.jpeg,Kung Pao Chicken,unknown,564,556,ede9b5459082d61d,118.0578695177096,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_372.jpeg,Kung Pao Chicken,unknown,600,616,ba95c55a936a0f68,636.1113951498917,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_373.jpeg,Kung Pao Chicken,unknown,394,395,bd25c2349f563d44,3038.44092928127,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_374.jpeg,Kung Pao Chicken,unknown,600,600,fe85fa38c0778330,510.13568944580226,True,,val
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_375.jpeg,Kung Pao Chicken,unknown,539,319,fac9e087825b9e29,998.7013829720553,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_376.jpeg,Kung Pao Chicken,unknown,600,705,ecd1c4d04cf733c8,659.9749754633345,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_377.jpeg,Kung Pao Chicken,unknown,600,896,f06fb0279595c691,689.4991498601452,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_378.jpeg,Kung Pao Chicken,unknown,640,502,f8f5714477385a30,224.9545330942691,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_379.jpeg,Kung Pao Chicken,unknown,640,448,f822c4f7485a27b9,544.0727414185172,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_38.jpeg,Kung Pao Chicken,unknown,660,440,ea94955ac36b5c68,131.70817201765027,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_380.jpeg,Kung Pao Chicken,unknown,600,400,facb804e47b18733,468.0522807733334,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_381.jpeg,Kung Pao Chicken,unknown,660,528,ea05bf4b9858a31e,776.6725862239928,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_382.jpeg,Kung Pao Chicken,unknown,700,467,ae68d50bdf274a18,1025.3744378998238,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_383.jpeg,Kung Pao Chicken,unknown,960,1280,a1399edcd4f700f0,552.4189216171098,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_384.jpeg,Kung Pao Chicken,unknown,700,428,aa147977a20dd69c,790.2064090037272,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_385.jpeg,Kung Pao Chicken,unknown,600,600,bc87f405d447065f,492.10273633469154,True,,test
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_386.jpeg,Kung Pao Chicken,unknown,640,781,9fe6f155d6031a41,217.2698363387896,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_387.jpeg,Kung Pao Chicken,unknown,1062,1600,b65be4e8c3408fca,97.03786777987709,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_388.jpeg,Kung Pao Chicken,unknown,613,635,ab53f4c7804f8339,190.31074659413358,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_389.jpeg,Kung Pao Chicken,unknown,541,360,e915147a273c376a,561.3005699290344,True,,val
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_39.jpeg,Kung Pao Chicken,unknown,660,440,ea94955ac36b5c68,131.70817201765027,False,near-dup≤5,
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_390.jpeg,Kung Pao Chicken,unknown,1200,1600,fad7d4f84a806b84,205.18438153046765,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_391.jpeg,Kung Pao Chicken,unknown,700,498,f455d574d7a24a21,509.4641153737068,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_392.jpeg,Kung Pao Chicken,unknown,1001,750,b6e58511d22ecf19,266.93591144492495,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_393.jpeg,Kung Pao Chicken,unknown,600,600,fe90f42dd071c274,997.6197691273995,True,,test
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_394.jpeg,Kung Pao Chicken,unknown,968,440,ecd54acf2b484f03,1940.3953689213688,False,extreme_AR,
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_395.jpeg,Kung Pao Chicken,unknown,1280,960,a853c548d6679e36,86.25472833552892,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_396.jpeg,Kung Pao Chicken,unknown,450,237,c57a0f691c273c27,1048.2736655323913,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_397.jpeg,Kung Pao Chicken,unknown,600,750,a8ee81851f97389e,685.6578599228394,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_398.jpeg,Kung Pao Chicken,unknown,600,750,a8ee81851f97389e,685.6578599228394,False,near-dup≤5,
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_399.jpeg,Kung Pao Chicken,unknown,610,404,e78e9861659666cc,194.18553806200293,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_4.jpeg,Kung Pao Chicken,unknown,600,750,a45b876e7e807496,606.5286212310912,True,,test
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_40.jpeg,Kung Pao Chicken,unknown,1920,1077,f8858758d88a1b7b,977.7697031422774,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_400.jpeg,Kung Pao Chicken,unknown,600,600,879e50d46bca694b,130.77284111165895,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_401.jpeg,Kung Pao Chicken,unknown,640,480,ff41e56b84ca0751,1005.9799598034223,True,,train
smaller_dataset\Kung Pao Chicken\Kung_Pao_Chicken_402.jpeg,Kung Pao Chicken,unknown,600,661,aadcb5619337c348,1179.168819931368,True,,test
